cycle,algorithm,onu_id,cls,size_bytes,arrival_ns,start_ns,end_ns,queue_delay_ns
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2620464,2620464,2620624,0
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2620464,2620624,2620784,160
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2620464,2620784,2620944,320
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2620464,2620944,2621104,480
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2621104,2622304,640
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2622304,2623504,1840
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2623504,2624704,3040
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2624704,2625904,4240
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2625904,2627104,5440
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2627104,2628304,6640
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2628304,2629504,7840
100,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,AF,1500,2620464,2629504,2630704,9040
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2620464,2638529,2638689,18065
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2620464,2638689,2638849,18225
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,EF,200,2620464,2638849,2639009,18385
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2639009,2640209,18545
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2640209,2641409,19745
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2641409,2642609,20945
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2642609,2643809,22145
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2643809,2645009,23345
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2645009,2646209,24545
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2646209,2647409,25745
100,gated,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,AF,1500,2620464,2647409,2648609,26945
100,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2620464,2658749,2658909,38285
100,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2620464,2658909,2659069,38445
100,gated,65298be0-01e9-4bf4-9842-ae24b342999c,EF,200,2620464,2659069,2659229,38605
101,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2660229,2660229,2660389,0
101,gated,3614600b-9bf7-44db-9e41-2b43bc47c25a,EF,200,2660229,2660389,2660549,160
