cycle,algorithm,onu_id,grant_bytes,start_ns,end_ns
69,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1534891,1536371
69,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1543293,1544773
70,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1544773,1554653
70,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1555373,1556853
70,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1563885,1573765
71,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1573765,1583645
71,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1584365,1585845
71,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1592977,1602857
72,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,1602857,1605537
72,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1610041,1611521
72,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,3600,1618740,1622620
73,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1622620,1624100
73,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1628709,1638589
73,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1639309,1640789
74,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1640789,1642269
74,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1647018,1656898
74,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1657618,1667498
75,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1667498,1668978
75,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1673842,1683722
75,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,10900,1684442,1694162
76,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1694162,1704042
76,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1704762,1714642
76,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1715362,1725242
77,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,1725242,1727922
77,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1733039,1742919
77,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11300,1743639,1753679
78,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1753679,1755159
78,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,2100,1760411,1763091
78,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1770616,1772096
79,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,11100,1772096,1781976
79,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1782696,1784176
79,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1791732,1793212
80,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,2100,1793212,1795892
80,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,600,1801411,1802891
80,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,11100,1810472,1820352
81,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,800,1820352,1821992
81,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1827517,1837397
81,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,2100,1838117,1840797
82,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1840797,1842277
82,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1847806,1857686
82,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1858406,1859886
83,ipact,3614600b-9bf7-44db-9e41-2b43bc47c25a,600,1859886,1861366
83,ipact,3e986a43-1a3d-4ab7-b7ec-6a30f7d0f62d,11100,1866898,1876778
83,ipact,65298be0-01e9-4bf4-9842-ae24b342999c,600,1877498,1878978
